PMID,Authors-Full,Authos-Full-Org,PublicationYear
30356638,"YAO, YI","YAO, YI",2018
30356638,"LI, TIAN","LI, TIAN",2018
30356638,"YANG, TING-TING","YANG, TING-TING",2018
30356638,"DONG, XU","DONG, XU",2018
30356638,"ZHENG, ZE-TONG","ZHENG, ZE-TONG",2018
30356638,"CHEN, GUOQIANG","CHEN, GUO-QIANG",2018
30356638,"WU, QIONG","WU, QIONG",2018
30356638,"GUO, YINGYING","GUO, YINGYING",2018
30355070,"MECKIN, ROBERT","MECKIN, ROBERT",2018
30355070,"BALMER, ANDREW","BALMER, ANDREW",2018
30354075,"CASCHERA, FILIPPO","CASCHERA, FILIPPO",2018
30354075,"KARIM, ASHTY S","KARIM, ASHTY S",2018
30354075,"GAZZOLA, GIANLUCA","GAZZOLA, GIANLUCA",2018
30354075,"D'AQUINO, ANNE E","D'AQUINO, ANNE E",2018
30354075,"PACKARD, NORMAN H","PACKARD, NORMAN H",2018
30354075,"JEWETT, MICHAEL C","JEWETT, MICHAEL C",2018
30354070,"MUNDT, MAX","MUNDT, MAX",2018
30354070,"ANDERS, ALEXANDER","ANDERS, ALEXANDER",2018
30354070,"MURRAY, SEAN M","MURRAY, SEÃƒÂ¡N M",2018
30354070,"SOURJIK, VICTOR","SOURJIK, VICTOR",2018
30353176,"TSIGKINOPOULOU, ARETI","TSIGKINOPOULOU, ARETI",2018
30353176,"HAWARI, ALIAH","HAWARI, ALIAH",2018
30353176,"UTTLEY, MEGAN","UTTLEY, MEGAN",2018
30353176,"BREITLING, RAINER","BREITLING, RAINER",2018
30351915,"ZHANG, RUIHUA","ZHANG, RUIHUA",2018
30351915,"LI, CHENYI","LI, CHENYI",2018
30351915,"WANG, JIAN","WANG, JIAN",2018
30351915,"YAN, YAJUN","YAN, YAJUN",2018
30350947,"BUDIN, ITAY","BUDIN, ITAY",2018
30350947,"KEASLING, JAY D","KEASLING, JAY D",2018
30350681,"ARNOTT, PATRICK M","ARNOTT, PATRICK M",2018
30350681,"JOSHI, HIMANSHU","JOSHI, HIMANSHU",2018
30350681,"AKSIMENTIEV, ALEKSEI","AKSIMENTIEV, ALEKSEI",2018
30350681,"HOWORKA, STEFAN","HOWORKA, STEFAN",2018
30347742,"NELIS, JOOST","NELIS, JOOST",2018
30347742,"ELLIOTT, CHRISTOPHER","ELLIOTT, CHRISTOPHER",2018
30347742,"CAMPBELL, KATRINA","CAMPBELL, KATRINA",2018
30347514,"KRUSEMANN, JAN L","KRÃƒÂ¼SEMANN, JAN L",2018
30347514,"LINDNER, STEFFEN N","LINDNER, STEFFEN N",2018
30347514,"DEMPFLE, MARIAN","DEMPFLE, MARIAN",2018
30347514,"WIDMER, JULIAN","WIDMER, JULIAN",2018
30347514,"ARRIVAULT, STEPHANIE","ARRIVAULT, STEPHANIE",2018
30347514,"DEBACKER, MARINE","DEBACKER, MARINE",2018
30347514,"HE, HAI","HE, HAI",2018
30347514,"KUBIS, ARMIN","KUBIS, ARMIN",2018
30347514,"CHAYOT, ROMAIN","CHAYOT, ROMAIN",2018
30347514,"ANISSIMOVA, MACHA","ANISSIMOVA, MACHA",2018
30347514,"MARLIERE, PHILIPPE","MARLIÃƒÂ¨RE, PHILIPPE",2018
30347514,"COTTON, CHARLES A R","COTTON, CHARLES A R",2018
30347514,"BAR-EVEN, ARREN","BAR-EVEN, ARREN",2018
30346771,"URBAN, PATRICK","URBAN, PATRICK",2018
30346771,"PRITZL, STEFANIE D","PRITZL, STEFANIE D",2018
30346771,"KONRAD, DAVID B","KONRAD, DAVID B",2018
30346771,"FRANK, JAMES A","FRANK, JAMES A",2018
30346771,"PERNPEINTNER, CARLA","PERNPEINTNER, CARLA",2018
30346771,"ROESKE, CHRISTIAN R","ROESKE, CHRISTIAN R",2018
30346771,"TRAUNER, DIRK","TRAUNER, DIRK",2018
30346771,"LOHMULLER, THEOBALD","LOHMÃƒÂ¼LLER, THEOBALD",2018
30346742,"POSTIGLIONE, LORENA","POSTIGLIONE, LORENA",2018
30346742,"NAPOLITANO, SARA","NAPOLITANO, SARA",2018
30346742,"PEDONE, ELISA","PEDONE, ELISA",2018
30346742,"ROCCA, DANIEL L","ROCCA, DANIEL L",2018
30346742,"AULICINO, FRANCESCO","AULICINO, FRANCESCO",2018
30346742,"SANTORELLI, MARCO","SANTORELLI, MARCO",2018
30346742,"TUMAINI, BARBARA","TUMAINI, BARBARA",2018
30346742,"MARUCCI, LUCIA","MARUCCI, LUCIA",2018
30346742,"DI BERNARDO, DIEGO","DI BERNARDO, DIEGO",2018
30346720,"DURANTE-RODRIGUEZ, GONZALO","DURANTE-RODRÃƒÂ­GUEZ, GONZALO",2018
30346720,"DE LORENZO, VICTOR","DE LORENZO, VÃƒÂ­CTOR",2018
30346720,"NIKEL, PABLO I","NIKEL, PABLO I",2018
30345502,"BROWN, ADAM J","BROWN, ADAM J",2018
30345502,"GIBSON, SUZANNE J","GIBSON, SUZANNE J",2018
30345502,"HATTON, DIANE","HATTON, DIANE",2018
30345502,"ARNALL, CLAIRE L","ARNALL, CLAIRE L",2018
30345502,"JAMES, DAVID C","JAMES, DAVID C",2018
30345404,"SHI, TING","SHI, TING",2018
30345404,"HAN, PINGPING","HAN, PINGPING",2018
30345404,"YOU, CHUN","YOU, CHUN",2018
30345404,"ZHANG, YI-HENG P JOB","ZHANG, YI-HENG P JOB",2018
30345403,"SI, WEN","SI, WEN",2018
30345403,"LI, CHENG","LI, CHENG",2018
30345403,"WEI, PING","WEI, PING",2018
30345402,"BARAL, BIKASH","BARAL, BIKASH",2018
30345402,"AKHGARI, AMIR","AKHGARI, AMIR",2018
30345402,"METSA-KETELA, MIKKO","METSÃƒÂ¤-KETELÃƒÂ¤, MIKKO",2018
30345399,"YAO, RUILIAN","YAO, RUILIAN",2018
30345399,"LIU, DI","LIU, DI",2018
30345399,"JIA, XIAO","JIA, XIAO",2018
30345399,"ZHENG, YUAN","ZHENG, YUAN",2018
30345399,"LIU, WEI","LIU, WEI",2018
30345399,"XIAO, YI","XIAO, YI",2018
30343048,"GU, YANG","GU, YANG",2018
30343048,"LV, XUEQIN","LV, XUEQIN",2018
30343048,"LIU, YANFENG","LIU, YANFENG",2018
30343048,"LI, JIANGHUA","LI, JIANGHUA",2018
30343048,"DU, GUOCHENG","DU, GUOCHENG",2018
30343048,"CHEN, JIAN","CHEN, JIAN",2018
30343048,"LEDESMA-AMARO, RODRIGO","RODRIGO, LEDESMA-AMARO",2018
30343048,"LIU, LONG","LIU, LONG",2018
30342083,"DE MOL, MAARTEN L","DE MOL, MAARTEN L",2018
30342083,"SNOECK, NICO","SNOECK, NICO",2018
30342083,"DE MAESENEIRE, SOFIE L","DE MAESENEIRE, SOFIE L",2018
30342083,"SOETAERT, WIM K","SOETAERT, WIM K",2018
30341835,"SHANG, YI","SHANG, YI",2018
30341835,"HUANG, SANWEN","HUANG, SANWEN",2018
30341804,"SILVA, WANDERSON M","SILVA, WANDERSON M",2017
30341804,"SOUSA, CASSIANA S","SOUSA, CASSIANA S",2017
30341804,"OLIVEIRA, LETICIA C","OLIVEIRA, LETICIA C",2017
30341804,"SOARES, SIOMAR C","SOARES, SIOMAR C",2017
30341804,"SOUZA, GUSTAVO F M H","SOUZA, GUSTAVO F M H",2017
30341804,"TAVARES, GUILHERME C","TAVARES, GUILHERME C",2017
30341804,"RESENDE, CRISTIANA P","RESENDE, CRISTIANA P",2017
30341804,"FOLADOR, EDSON L","FOLADOR, EDSON L",2017
30341804,"PEREIRA, FELIPE L","PEREIRA, FELIPE L",2017
30341804,"FIGUEIREDO, HENRIQUE","FIGUEIREDO, HENRIQUE",2017
30341804,"AZEVEDO, VASCO","AZEVEDO, VASCO",2017
30341076,"LIU, JIAO","LIU, JIAO",2018
30341076,"WANG, YU","WANG, YU",2018
30341076,"LU, YUJIAO","LU, YUJIAO",2018
30341076,"NI, XIAOMENG","NI, XIAOMENG",2018
30341076,"GUO, XUAN","GUO, XUAN",2018
30341076,"ZHAO, JING","ZHAO, JING",2018
30341076,"CHEN, JIUZHOU","CHEN, JIUZHOU",2018
30341076,"DELE-OSIBANJO, TAIWO","DELE-OSIBANJO, TAIWO",2018
30341076,"ZHENG, PING","ZHENG, PING",2018
30341076,"SUN, JIBIN","SUN, JIBIN",2018
30341076,"MA, YANHE","MA, YANHE",2018
30339871,"WESTBROOK, ADAM W","WESTBROOK, ADAM W",2017
30339871,"MISCEVIC, DRAGAN","MISCEVIC, DRAGAN",2017
30339871,"KILPATRICK, SHANE","KILPATRICK, SHANE",2017
30339871,"BRUDER, MARK R","BRUDER, MARK R",2017
30339871,"MOO-YOUNG, MURRAY","MOO-YOUNG, MURRAY",2017
30339871,"CHOU, C PERRY","CHOU, C PERRY",2017
30339097,"CARTER, SARAH R","CARTER, SARAH R",2018
30339097,"WARNER, CHRISTOPHER M","WARNER, CHRISTOPHER M",2018
30338257,"MARTINS-SANTANA, LEONARDO","MARTINS-SANTANA, LEONARDO",2018
30338257,"NORA, LUISA C","NORA, LUISA C",2018
30338257,"SANCHES-MEDEIROS, ANANDA","SANCHES-MEDEIROS, ANANDA",2018
30338257,"LOVATE, GABRIEL L","LOVATE, GABRIEL L",2018
30338257,"CASSIANO, MURILO H A","CASSIANO, MURILO H A",2018
30338257,"SILVA-ROCHA, RAFAEL","SILVA-ROCHA, RAFAEL",2018
30337956,"WANG, LAIYOU","WANG, LAIYOU",2018
30337956,"DENG, AIHUA","DENG, AIHUA",2018
30337956,"ZHANG, YUN","ZHANG, YUN",2018
30337956,"LIU, SHUWEN","LIU, SHUWEN",2018
30337956,"LIANG, YONG","LIANG, YONG",2018
30337956,"BAI, HUA","BAI, HUA",2018
30337956,"CUI, DI","CUI, DI",2018
30337956,"QIU, QIDI","QIU, QIDI",2018
30337956,"SHANG, XIULING","SHANG, XIULING",2018
30337956,"YANG, ZHAO","YANG, ZHAO",2018
30337956,"HE, XIUPING","HE, XIUPING",2018
30337956,"WEN, TINGYI","WEN, TINGYI",2018
30336619,"DI MAURO, GIANMARCO","DI MAURO, GIANMARCO",2018
30336619,"DONDI, AMBRA","DONDI, AMBRA",2018
30336619,"GIANGRECO, GIOVANNI","GIANGRECO, GIOVANNI",2018
30336619,"HOGREBE, ALEXANDER","HOGREBE, ALEXANDER",2018
30336619,"LOUER, ELJA","LOUER, ELJA",2018
30336619,"MAGISTRATI, ELISA","MAGISTRATI, ELISA",2018
30336619,"MULLARI, MEELI","MULLARI, MEELI",2018
30336619,"TURON, GEMMA","TURON, GEMMA",2018
30336619,"VERDURMEN, WOUTER","VERDURMEN, WOUTER",2018
30336619,"XICOY CORTADA, HELENA","XICOY CORTADA, HELENA",2018
30336619,"ZIVANOVIC, SANJA","ZIVANOVIC, SANJA",2018
30335370,"POTAPOV, VLADIMIR","POTAPOV, VLADIMIR",2018
30335370,"ONG, JENNIFER L","ONG, JENNIFER L",2018
30335370,"KUCERA, REBECCA B","KUCERA, REBECCA B",2018
30335370,"LANGHORST, BRADLEY W","LANGHORST, BRADLEY W",2018
30335370,"BILOTTI, KATHARINA","BILOTTI, KATHARINA",2018
30335370,"PRYOR, JOHN M","PRYOR, JOHN M",2018
30335370,"CANTOR, ERIC J","CANTOR, ERIC J",2018
30335370,"CANTON, BARRY","CANTON, BARRY",2018
30335370,"KNIGHT, THOMAS F","KNIGHT, THOMAS F",2018
30335370,"EVANS, THOMAS C","EVANS, THOMAS C",2018
30335370,"LOHMAN, GREGORY J S","LOHMAN, GREGORY J S",2018
30328266,"VILANOVA, CRISTINA","VILANOVA, CRISTINA",2018
30328266,"PORCAR, MANUEL","PORCAR, MANUEL",2018
30327560,"WAGNER, TYLER E","WAGNER, TYLER E",2017
30327560,"BECRAFT, JACOB R","BECRAFT, JACOB R",2017
30327560,"BODNER, KATIE","BODNER, KATIE",2017
30327560,"TEAGUE, BRIAN","TEAGUE, BRIAN",2017
30327560,"ZHANG, XIN","ZHANG, XIN",2017
30327560,"WOO, AMANDA","WOO, AMANDA",2017
30327560,"PORTER, ELY","PORTER, ELY",2017
30327560,"ALBURQUERQUE, BREMY","ALBURQUERQUE, BREMY",2017
30327560,"DOBOSH, BRIAN","DOBOSH, BRIAN",2017
30327560,"ANDRIES, OLIWIA","ANDRIES, OLIWIA",2017
30327560,"SANDERS, NIEK N","SANDERS, NIEK N",2017
30327560,"BEAL, JACOB","BEAL, JACOB",2017
30327560,"DENSMORE, DOUGLAS M","DENSMORE, DOUGLAS",2017
30327560,"KITADA, TASUKU","KITADA, TASUKU",2017
30327560,"WEISS, RON","WEISS, RON",2017
30324199,"KNUDSEN, CAMILLA","KNUDSEN, CAMILLA",2018
30324199,"GALLAGE, NETHAJI JANESHAWARI","GALLAGE, NETHAJI JANESHAWARI",2018
30324199,"HANSEN, CECILIE CETTI","HANSEN, CECILIE CETTI",2018
30324199,"LINDBERG MUELLER, BIRGER","MÃƒÂ¸LLER, BIRGER LINDBERG",2018
30324199,"LAURSEN, TOMAS","LAURSEN, TOMAS",2018
30322741,"KILCHER, SAMUEL","KILCHER, SAMUEL",2018
30322741,"LOESSNER, MARTIN J","LOESSNER, MARTIN J",2018
30321422,"DUIGOU, THOMAS","DUIGOU, THOMAS",2018
30321422,"DU LAC, MELCHIOR","DU LAC, MELCHIOR",2018
30321422,"CARBONELL, PABLO","CARBONELL, PABLO",2018
30321422,"FAULON, JEAN-LOUP","FAULON, JEAN-LOUP",2018
30319751,"YAN, FU","YAN, FU",2018
30319751,"BURGARD, CHRISTIAN","BURGARD, CHRISTIAN",2018
30319751,"POPOFF, ALEXANDER","POPOFF, ALEXANDER",2018
30319751,"ZABURANNYI, NESTOR","ZABURANNYI, NESTOR",2018
30319751,"ZIPF, GREGOR","ZIPF, GREGOR",2018
30319751,"MAIER, JOSEF","MAIER, JOSEF",2018
30319751,"BERNAUER, HUBERT S","BERNAUER, HUBERT S",2018
30319751,"WENZEL, SILKE C","WENZEL, SILKE C",2018
30319751,"MULLER, ROLF","MÃƒÂ¼LLER, ROLF",2018
30319595,"LIM, JOO HYUN","LIM, JOO HYUN",2018
30319595,"HWANG, HYUN HA","HWANG, HYUN HA",2018
30319595,"LEE, NA JOON","LEE, NA JOON",2018
30319595,"LEE, JAE WOO","LEE, JAE WOO",2018
30319595,"SEO, EUN GYO","SEO, EUN GYO",2018
30319595,"SON, HYE BIN","SON, HYE BIN",2018
30319595,"KIM, HYE JI","KIM, HYE JI",2018
30319595,"YOON, YEO JOON","YOON, YEO JOON",2018
30319595,"PARK, JE WON","PARK, JE WON",2018
30318171,"PEDROLLI, DANIELLE BISCARO","PEDROLLI, DANIELLE B",2018
30318171,"RIBEIRO, NATHAN V","RIBEIRO, NATHAN V",2018
30318171,"SQUIZATO, PATRICK N","SQUIZATO, PATRICK N",2018
30318171,"DE JESUS, VICTOR N","DE JESUS, VICTOR N",2018
30318171,"COZETTO, DANIEL A","COZETTO, DANIEL A",2018
30317559,"FU, XIAN","FU, XIAN",2018
30317559,"CRNKOVIO, ANA","CRNKOVIÃ„â€¡, ANA",2018
30317559,"SEVOSTYANOVA, ANASTASIA","SEVOSTYANOVA, ANASTASIA",2018
30317559,"SOELL, DIETER","SÃƒÂ¶LL, DIETER",2018
30315870,"LARROUDE, M","LARROUDE, M",2018
30315870,"ROSSIGNOL, TRISTAN","ROSSIGNOL, T",2018
30315870,"NICAUD, J-M","NICAUD, J-M",2018
30315870,"LEDESMA-AMARO, R","LEDESMA-AMARO, R",2018
30309967,"CAMAGNA, MAURIZIO","CAMAGNA, MAURIZIO",2018
30309967,"GRUNDMANN, ALEXANDER","GRUNDMANN, ALEXANDER",2018
30309967,"BAR, CORNELIA","BÃƒÂ¤R, CORNELIA",2018
30309967,"KOSCHMIEDER, JULIAN","KOSCHMIEDER, JULIAN",2018
30309967,"BEYER, PETER","BEYER, PETER",2018
30309967,"WELSCH, RALF","WELSCH, RALF",2018
30309925,"SERVICE, ROBERT F","SERVICE, ROBERT F",2018
30309676,"SWINEY, LAUREN","SWINEY, LAUREN",2018
30309676,"BATES, DECLAN G","BATES, DECLAN G",2018
30309676,"COLEY, JOHN D","COLEY, JOHN D",2018
30305012,"VITKIN, EDWARD","VITKIN, EDWARD",2018
30305012,"SOLOMON, OZ","SOLOMON, OZ",2018
30305012,"SULTAN, SHARON","SULTAN, SHARON",2018
30305012,"YAKHINI, ZOHAR","YAKHINI, ZOHAR",2018
30304379,"YUAN, LE","YUAN, LE",2018
30304379,"TIAN, YU","TIAN, YU",2018
30304379,"DING, SHAOZHEN","DING, SHAOZHEN",2018
30304379,"LIU, YANFANG","LIU, YANFANG",2018
30304379,"CHEN, FU","CHEN, FU",2018
30304379,"ZHANG, TONG","ZHANG, TONG",2018
30304379,"TU, WEIZHONG","TU, WEIZHONG",2018
30304379,"CHEN, JUNNI","CHEN, JUNNI",2018
30304379,"HU, QIAN-NAN","HU, QIAN-NAN",2018
30301795,"BRUNK, ELIZABETH","BRUNK, ELIZABETH",2018
30301795,"CHANG, ROGER L","CHANG, ROGER L",2018
30301795,"XIA, JING","XIA, JING",2018
30301795,"HEFZI, HOOMAN","HEFZI, HOOMAN",2018
30301795,"YURKOVICH, JAMES T","YURKOVICH, JAMES T",2018
30301795,"KIM, DONGHYUK","KIM, DONGHYUK",2018
30301795,"BUCKMILLER, EVAN","BUCKMILLER, EVAN",2018
30301795,"WANG, HARRIS H","WANG, HARRIS H",2018
30301795,"CHO, BYUNG-KWAN","CHO, BYUNG-KWAN",2018
30301795,"YANG, CHEN","YANG, CHEN",2018
30301795,"PALSSON, BERNHARD O","PALSSON, BERNHARD O",2018
30301795,"CHURCH, GEORGE M","CHURCH, GEORGE M",2018
30301795,"LEWIS, NATHAN E","LEWIS, NATHAN E",2018
30297813,"GOBBO, PIERANGELO","GOBBO, PIERANGELO",2017
30297813,"PATIL, AVINASH J","PATIL, AVINASH J",2017
30297813,"LI, MEI","LI, MEI",2017
30297813,"HARNIMAN, ROBERT","HARNIMAN, ROBERT",2017
30297813,"BRISCOE, WUGE H","BRISCOE, WUGE H",2017
30297813,"MANN, STEPHEN","MANN, STEPHEN",2017
30296601,"ZHU, QINLONG","ZHU, QINLONG",2018
30296601,"ZENG, DONGCHANG","ZENG, DONGCHANG",2018
30296601,"YU, SUIZE","YU, SUIZE",2018
30296601,"CUI, CHAOJUN","CUI, CHAOJUN",2018
30296601,"LI, JIAMIN","LI, JIAMIN",2018
30296601,"LI, HEYING","LI, HEYING",2018
30296601,"CHEN, JUNYU","CHEN, JUNYU",2018
30296601,"ZHANG, RUNZHAO","ZHANG, RUNZHAO",2018
30296601,"ZHAO, XIUCAI","ZHAO, XIUCAI",2018
30296601,"CHEN, LETIAN","CHEN, LETIAN",2018
30296601,"LIU, YAO-GUANG","LIU, YAO-GUANG",2018
30295028,"JIA, HAIYANG","JIA, HAIYANG",2018
30295028,"KAI, LEI","KAI, LEI",2018
30295028,"HEYMANN, MICHAEL","HEYMANN, MICHAEL",2018
30295028,"GARCIA-SORIANO, DANIELA A","GARCÃƒÂ­A-SORIANO, DANIELA A",2018
30295028,"HARTEL, TOBIAS","HÃƒÂ¤RTEL, TOBIAS",2018
30295028,"SCHWILLE, PETRA","SCHWILLE, PETRA",2018
30292705,"MCNAMARA, HAROLD M","MCNAMARA, HAROLD M",2018
30292705,"DODSON, STEPHANIE","DODSON, STEPHANIE",2018
30292705,"HUANG, YI-LIN","HUANG, YI-LIN",2018
30292705,"MILLER, EVAN W","MILLER, EVAN W",2018
30292705,"SANDSTEDE, BJOERN","SANDSTEDE, BJÃƒÂ¶RN",2018
30292705,"COHEN, ADAM E","COHEN, ADAM E",2018
30290194,"WANG, WENYA","WANG, WENYA",2018
30290194,"LI, YUWENBIN","LI, YUWENBIN",2018
30290194,"WANG, YAQIONG","WANG, YAQIONG",2018
30290194,"SHI, CHEN","SHI, CHEN",2018
30290194,"LI, CHENMENG","LI, CHENMENG",2018
30290194,"LI, QIANG","LI, QIANG",2018
30290194,"LINHARDT, ROBERT J","LINHARDT, ROBERT J",2018
30289463,"ZHANG, SHUYI","ZHANG, SHUYI",2018
30289463,"VOIGT, CHRISTOPHER A","VOIGT, CHRISTOPHER A",2018
30286190,"NOYCE, RYAN S","NOYCE, RYAN S",2018
30286190,"EVANS, DAVID H","EVANS, DAVID H",2018
30286176,"THIEL, VOLKER","THIEL, VOLKER",2018
30283667,"REYNOLDS, HANNAH T","REYNOLDS, HANNAH T",2017
30283667,"VIJAYAKUMAR, VINOD","VIJAYAKUMAR, VINOD",2017
30283667,"GLUCK-THALER, EMILE","GLUCK-THALER, EMILE",2017
30283667,"KOROTKIN, HAILEE BRYNN","KOROTKIN, HAILEE BRYNN",2017
30283667,"MATHENY, PATRICK BRANDON","MATHENY, PATRICK BRANDON",2017
30283667,"SLOT, JASON C","SLOT, JASON C",2017
30279282,"SUN, XIAOYU","SUN, XIAOYU",2018
30279282,"ILCA, SERBAN L","ILCA, SERBAN L",2018
30279282,"HUISKONEN, JUHA T","HUISKONEN, JUHA T",2018
30279282,"PORANEN, MINNA M","PORANEN, MINNA M",2018
30270475,"LITSCHEL, THOMAS","LITSCHEL, THOMAS",2018
30270475,"RAMM, BEATRICE","RAMM, BEATRICE",2018
30270475,"MAAS, ROEL","MAAS, ROEL",2018
30270475,"HEYMANN, MICHAEL","HEYMANN, MICHAEL",2018
30270475,"SCHWILLE, PETRA","SCHWILLE, PETRA",2018
30270151,"LEDBETTER, MICHAEL P","LEDBETTER, MICHAEL P",2018
30270151,"ROMESBERG, FLOYD E","ROMESBERG, FLOYD E",2018
30266997,"DORIVAL, JONATHAN","DORIVAL, JONATHAN",2018
30266997,"RISSER, FANNY","RISSER, FANNY",2018
30266997,"JACOB, CHRISTOPHE","JACOB, CHRISTOPHE",2018
30266997,"COLLIN, SABRINA","COLLIN, SABRINA",2018
30266997,"DRAGER, GERALD","DRÃƒÂ¤GER, GERALD",2018
30266997,"PARIS, CEDRIC","PARIS, CÃƒÂ©DRIC",2018
30266997,"CHAGOT, BENJAMIN","CHAGOT, BENJAMIN",2018
30266997,"KIRSCHNING, ANDREAS","KIRSCHNING, ANDREAS",2018
30266997,"GRUEZ, ARNAUD","GRUEZ, ARNAUD",2018
30266997,"WEISSMAN, KIRA J","WEISSMAN, KIRA J",2018
30266791,"CIRA, NATE J","CIRA, NATE J",2018
30266791,"PEARCE, MICHAEL T","PEARCE, MICHAEL T",2018
30266791,"QUAKE, STEPHEN R","QUAKE, STEPHEN R",2018
30265865,"GALIZI, ROBERTO","GALIZI, ROBERTO",2018
30265865,"JARAMILLO, ALFONSO","JARAMILLO, ALFONSO",2018
30263975,"WU, FEILUN","WU, FEILUN",2018
30263975,"BETHKE, JONATHAN H","BETHKE, JONATHAN H",2018
30263975,"WANG, MEIDI","WANG, MEIDI",2018
30263975,"YOU, LINGCHONG","YOU, LINGCHONG",2018
30262467,"MAJUMDER, SAGARDIP","MAJUMDER, SAGARDIP",2018
30262467,"WILLEY, PATRICK T","WILLEY, PATRICK T",2018
30262467,"DENIES, MAXWELL S","DENIES, MAXWELL S",2018
30262467,"LIU, ALLEN P","LIU, ALLEN P",2018
30262467,"LUXTON, G W GANT","LUXTON, G W GANT",2018
30262069,"ZHANG, LEICHENG","ZHANG, LEICHENG",2018
30262069,"CHEN, PENG","CHEN, PENG",2018
30262069,"ZHOU, ZHUOYUE","ZHOU, ZHUOYUE",2018
30262069,"HU, YAWEI","HU, YAWEI",2018
30262069,"SHA, QIUYUE","SHA, QIUYUE",2018
30262069,"ZHANG, HOUJIN","ZHANG, HOUJIN",2018
30262069,"LIU, XIN","LIU, XIN",2018
30262069,"DU, WEI","DU, WEI",2018
30262069,"FENG, XIAOJUN","FENG, XIAOJUN",2018
30262069,"LIU, BI-FENG","LIU, BI-FENG",2018
30261140,"YANG, XIAOYU","YANG, XIAOYU",2018
30261140,"WEI, JINGYI","WEI, JINGYI",2018
30261140,"WANG, YUQING","WANG, YUQING",2018
30261140,"YANG, CHANGRU","YANG, CHANGRU",2018
30261140,"ZHAO, SHIJUN","ZHAO, SHIJUN",2018
30261140,"LI, CHENG","LI, CHENG",2018
30261140,"DONG, YIMING","DONG, YIMING",2018
30261140,"BAI, KE","BAI, KE",2018
30261140,"LI, YUEXUAN","LI, YUEXUAN",2018
30261140,"TENG, HUAIYUAN","TENG, HUAIYUAN",2018
30261140,"WANG, DINGYU","WANG, DINGYU",2018
30261140,"LYU, NAYUN","LYU, NAYUN",2018
30261140,"LI, JIAMIAN","LI, JIAMIAN",2018
30261140,"CHANG, XUYAO","CHANG, XUYAO",2018
30261140,"NING, XIN","NING, XIN",2018
30261140,"OUYANG, QI","OUYANG, QI",2018
30261140,"ZHANG, YIHAO","ZHANG, YIHAO",2018
30261140,"QIAN, LONG","QIAN, LONG",2018
30261136,"LEDESMA-AMARO, RODRIGO","LEDESMA-AMARO, RODRIGO",2018
30261136,"JIMENEZ, ALBERTO","JIMÃƒÂ©NEZ, ALBERTO",2018
30261136,"REVUELTA, JOSE LUIS","REVUELTA, JOSÃƒÂ© LUIS",2018
30260383,"PARK, YOUNG-KYOUNG","PARK, YOUNG-KYOUNG",2018
30260383,"KORPYS, PAULINA","KORPYS, PAULINA",2018
30260383,"KUBIAK, MONIKA","KUBIAK, MONIKA",2018
30260383,"CELINSKA, EWELINA","CELINSKA, EWELINA",2018
30260383,"SOUDIER, PAUL","SOUDIER, PAUL",2018
30260383,"TREBUL, PAULINE","TRÃƒÂ©BULLE, PAULINE",2018
30260383,"LARROUDE, MACARENA","LARROUDE, MACARENA",2018
30260383,"ROSSIGNOL, TRISTAN","ROSSIGNOL, TRISTAN",2018
30260383,"NICAUD, JEAN-MARC","NICAUD, JEAN-MARC",2018
30259693,"NORA, LUISA CZAMANSKI","NORA, LUÃƒÂ­SA CZAMANSKI",2018
30259693,"WESTMANN, CAUA ANTUNES","WESTMANN, CAUÃƒÂ£ ANTUNES",2018
30259693,"MARTINS-SANTANA, LEONARDO","MARTINS-SANTANA, LEONARDO",2018
30259693,"ALVES, LUANA DE FATIMA","ALVES, LUANA DE FÃƒÂ¡TIMA",2018
30259693,"MONTEIRO, LUMMY MARIA OLIVEIRA","MONTEIRO, LUMMY MARIA OLIVEIRA",2018
30259693,"GUAZZARONI, MARIA-EUGENIA","GUAZZARONI, MARÃƒÂ­A-EUGENIA",2018
30259693,"SILVA-ROCHA, RAFAEL","SILVA-ROCHA, RAFAEL",2018
30259482,"TRAUTWEIN, KATHLEEN","TRAUTWEIN, KATHLEEN",2018
30259482,"RABUS, RALF","RABUS, RALF",2018
30258427,"HE, WENYING","HE, WENYING",2018
30258427,"JU, YING","JU, YING",2018
30258427,"ZENG, XIANGXIANG","ZENG, XIANGXIANG",2018
30258427,"LIU, XIANGRONG","LIU, XIANGRONG",2018
30258427,"ZOU, QUAN","ZOU, QUAN",2018
30258114,"HERNANDEZ-ORTEGA, AITOR","HERNANDEZ-ORTEGA, AITOR",2018
30258114,"VINAIXA, MARIA","VINAIXA, MARIA",2018
30258114,"ZEBEC, ZIGA","ZEBEC, ZIGA",2018
30258114,"TAKANO, ERIKO","TAKANO, ERIKO",2018
30258114,"SCRUTTON, NIGEL S","SCRUTTON, NIGEL S",2018
30256621,"SIMON, ANNA J","SIMON, ANNA J",2018
30256621,"MORROW, BARRETT R","MORROW, BARRETT R",2018
30256621,"ELLINGTON, ANDREW D","ELLINGTON, ANDREW D",2018
30256480,"QU, YANG","QU, YANG",2018
30256480,"SAFONOVA, OLGA","SAFONOVA, OLGA",2018
30256480,"DE LUCA, VINCENZO","DE LUCA, VINCENZO",2018
30255672,"GAO, WEI","GAO, WEI",2018
30255672,"BU, NING","BU, NING",2018
30255672,"LU, YUAN","LU, YUAN",2018
