Author,PublicationYear,CountPubs
"WAGENKNECHT, MARTIN",2019,1
"WAGNER, ANDREAS",2016,1
"WAGNER, ANDREAS",2018,1
"WAGNER, CHRISTINE",2019,1
"WAGNER, DANIEL S",2017,1
"WAGNER, HANNA J",2016,1
"WAGNER, HANNA J",2018,2
"WAGNER, HANNA J",2019,1
"WAGNER, JAMES M",2017,3
"WAGNER, JAMES M",2019,1
"WAGNER, JAMES W",2017,1
"WAGNER, MARCEL",2019,1
"WAGNER, MARLIES",2018,1
"WAGNER, SABINE G",2017,1
"WAGNER, TYLER E",2017,1
"WAHL, CLAUDIA",2016,1
"WAHL, MARY E",2016,1
"WAHL, S ALJOSCHA",2019,1
"WAIBEL, THOMAS",2018,1
"WAITES, WILLIAM",2018,1
"WAKAMIYA, TSUBASA",2020,1
"WAKAO, SHINJI",2018,1
"WAKATSUKI, SOICHI",2019,1
"WAKAYAMA, YUKI",2018,1
"WAKSMAN, GABRIEL",2017,1
"WALBOT, VIRGINIA",2016,1
"WALDBURGER, LUCAS M",2019,1
"WALDEN, PATRICIA",2020,1
"WALDISPUHL, JEROME",2016,1
"WALDISPUHL, JEROME",2017,1
"WALDISPUHL, JEROME",2019,1
"WALDMAN, ABRAHAM J",2017,1
"WALDMAN, ABRAHAM J",2018,1
"WALDMINGHAUS, TORSTEN",2016,3
"WALDMINGHAUS, TORSTEN",2018,1
"WALDMINGHAUS, TORSTEN",2020,1
"WALKER, CALEB",2019,1
"WALKER, JAMES",2016,1
"WALKER, KENNETH T",2018,1
"WALKER, MARK C",2019,1
"WALKER, MARK C",2020,1
"WALKER, ROY",2016,6
"WALKER, ROY S K",2016,1
"WALKER, ROY S K",2018,1
"WALKER, SIDNEY P",2019,1
"WALKER-HALE, NATHANAEL",2018,1
"WALLACE, B A",2016,1
"WALLACE, STEPHEN",2016,1
"WALLACE, STEPHEN",2017,1
"WALLACH, WENDELL",2018,1
"WALLER, HELEN",2019,1
"WALLER, MANUEL",2019,1
"WALLERICH, SANDRINE",2019,1
"WALLIS, CHRISTOPHER P",2019,1
"WALPER, SCOTT A",2016,1
"WALPER, SCOTT A",2017,1
"WALPER, SCOTT A",2018,1
"WALPER, SCOTT A",2019,3
"WALSH, DAVID I",2019,2
"WALTEMATH, DAGMAR",2016,1
"WALTEMATH, DAGMAR",2018,1
"WALTEMATH, DAGMAR",2019,1
"WALTEMATH, DAGMAR",2020,2
"WALTER, JESSICA M",2016,1
"WALTER, JESSICA M",2019,1
"WALTER, PETER",2019,1
"WALTHER, ANDREAS",2019,1
"WALTHER, THOMAS",2016,1
"WALTHER, THOMAS",2017,1
"WALTHER, THOMAS",2018,2
"WALTHER, THOMAS",2019,1
"WALTZ, EMILY",2017,1
"WAN, CHUN",2017,1
"WAN, DAN",2016,1
"WAN, KIEW-LIAN",2018,1
"WAN, NI",2016,1
"WAN, WENKAI",2020,1
"WAN, XIA",2019,1
"WAN, XINYI",2017,1
"WAN, XINYI",2019,1
"WANG, AIJIE",2020,1
"WANG, ANN",2016,2
"WANG, ANNA",2018,1
"WANG, BAN",2018,1
"WANG, BANGJUN",2017,1
"WANG, BAO-JIN",2016,1
"WANG, BAOJUN",2016,1
"WANG, BAOJUN",2017,1
"WANG, BAOJUN",2018,3
"WANG, BAOJUN",2019,6
"WANG, BAOJUN",2020,1
"WANG, BEI",2017,1
"WANG, BIN",2016,1
"WANG, BIN",2017,1
"WANG, BO",2017,1
"WANG, BOXIANG",2018,1
"WANG, C C C",2016,1
"WANG, CAI-XIA",2016,4
"WANG, CAI-XIA",2019,1
"WANG, CAN",2020,1
"WANG, CECILY",2019,1
"WANG, CHANG-SONG",2016,1
"WANG, CHAO",2017,1
"WANG, CHEN",2019,1
"WANG, CHENGQIANG",2018,1
"WANG, CHONGLONG",2017,1
"WANG, CHONGLONG",2018,2
"WANG, CHUN-YING",2016,2
"WANG, CUIWEI",2018,1
"WANG, DAN",2017,1
"WANG, DAN",2018,1
"WANG, DAN",2019,2
"WANG, DANDAN",2018,1
"WANG, DANDAN",2019,1
"WANG, DANYANG",2017,1
"WANG, DINGYU",2018,1
"WANG, DONG",2016,1
"WANG, DONG",2017,3
"WANG, DONG",2019,2
"WANG, DONG",2020,1
"WANG, DONGSHU",2016,1
"WANG, DUJUN",2018,1
"WANG, EN-XU",2016,2
"WANG, FANGYUAN",2017,1
"WANG, FEI",2017,1
"WANG, FEI",2018,2
"WANG, FEI",2019,1
"WANG, FEI",2020,1
"WANG, FEN",2017,1
"WANG, FENG-QING",2019,1
"WANG, G",2016,1
"WANG, GAOYAN",2017,1
"WANG, GAOYAN",2019,1
"WANG, GAOZHAN",2020,1
"WANG, GEORGE",2016,2
"WANG, GUAN A",2018,1
"WANG, GUAN A",2019,2
"WANG, GUODONG",2020,1
"WANG, GUOKUN",2016,1
"WANG, GUOPING",2019,1
"WANG, HAI",2019,1
"WANG, HAIJIAO",2019,1
"WANG, HAIJIE",2019,1
"WANG, HAILEI",2018,1
"WANG, HAILONG",2018,1
"WANG, HAIPENG",2016,1
"WANG, HAI-YAN",2017,1
"WANG, HAOCHEN",2019,1
"WANG, HAOJUN",2018,1
"WANG, HARRIS H",2016,1
"WANG, HARRIS H",2017,1
"WANG, HARRIS H",2018,2
"WANG, HARRIS H",2019,1
"WANG, HE",2016,1
"WANG, HE",2018,1
"WANG, HELEN",2018,1
"WANG, HENGLIANG",2016,1
"WANG, HONGLI",2017,1
"WANG, HONGLI",2018,1
"WANG, HUA",2017,1
"WANG, HUALIN",2017,1
"WANG, HUAN",2017,1
"WANG, HUA-QI",2020,1
"WANG, HUI",2017,1
"WANG, HUI",2020,1
"WANG, HUICONG",2017,1
"WANG, HUIJING",2019,1
"WANG, HUIJUAN",2016,1
"WANG, HUIYING",2020,1
"WANG, JACK P",2018,1
"WANG, JEFFREY",2018,1
"WANG, JEFFREY C",2016,1
"WANG, JERRY",2018,1
"WANG, JESSICA",2019,1
"WANG, JIA",2018,1
"WANG, JIA",2019,2
"WANG, JIA",2020,1
"WANG, JIAJING",2018,1
"WANG, JIAN",2016,1
"WANG, JIAN",2018,2
"WANG, JIANBIN",2017,1
"WANG, JIANJUN",2019,1
"WANG, JIANPING",2018,1
"WANG, JIANXIN",2016,1
"WANG, JIE",2017,1
"WANG, JIN",2016,1
"WANG, JIN",2017,2
"WANG, JIN",2018,2
"WANG, JINFAN",2017,1
"WANG, JINFAN",2019,1
"WANG, JING",2018,1
"WANG, JING",2019,1
"WANG, JINGJING",2019,1
"WANG, JINGMAN",2018,1
"WANG, JINGWEN",2018,1
"WANG, JINHE",2019,1
"WANG, JINHE",2020,1
"WANG, JINKE",2017,1
"WANG, JUAN",2018,1
"WANG, JUAN",2019,1
"WANG, JUN",2017,1
"WANG, JUNMIN",2019,1
"WANG, JUNQIAN",2019,1
"WANG, KAI",2019,1
"WANG, KAIHANG",2016,1
"WANG, KAIHANG",2018,1
"WANG, KAN",2016,1
"WANG, KE-FENG",2019,1
"WANG, LAIYOU",2018,1
"WANG, LEI",2016,1
"WANG, LEI",2017,4
"WANG, LEI",2018,1
"WANG, LIAN",2018,1
"WANG, LIANG",2016,1
"WANG, LIANG-CHUAN",2020,1
"WANG, LIANRONG",2016,1
"WANG, LIANRONG",2017,1
"WANG, LIANRONG",2018,1
"WANG, LICHENG",2019,1
"WANG, LIHUA",2020,1
"WANG, LIHUI",2016,2
"WANG, LING-JIAN",2020,1
"WANG, LIN-TING",2016,1
"WANG, LIPING",2018,2
"WANG, LIYUE",2019,1
"WANG, LIZHI",2018,1
"WANG, LU",2018,1
"WANG, LUSHAN",2018,1
"WANG, MAN",2019,1
"WANG, MANLI",2017,1
"WANG, MANLI",2019,1
"WANG, MEIDI",2018,1
"WANG, MEIYAN",2017,2
"WANG, MEIYAN",2018,1
"WANG, MEIYAN",2019,1
"WANG, MEIYU",2018,1
"WANG, MENG",2017,2
"WANG, MENG",2018,2
"WANG, MIAO-MIAO",2019,1
"WANG, MIN",2018,1
"WANG, MIN",2019,1
"WANG, MINGLI",2018,2
"WANG, MINHUI",2018,1
"WANG, NANXI",2017,1
"WANG, NING",2018,1
"WANG, NING",2019,1
"WANG, PEIXIA",2019,1
"WANG, PENG",2017,2
"WANG, PENG",2019,1
"WANG, PENGFEI",2017,1
"WANG, PINGPING",2018,1
"WANG, PIN-MEI",2017,1
"WANG, PIXIANG",2017,1
"WANG, PO-HSIANG",2019,1
"WANG, QIAN",2017,1
"WANG, QIANG",2018,2
"WANG, QIANWEN",2019,1
"WANG, QI-MING",2016,1
"WANG, QIN",2016,1
"WANG, QINGDA",2019,1
"WANG, QINGDA",2020,1
"WANG, QING-YAN",2016,1
"WANG, QINGZHUO",2017,1
"WANG, QINHONG",2017,2
"WANG, QINHONG",2019,2
"WANG, QIU-YUE",2017,1
"WANG, QIYAO",2019,1
"WANG, REN",2018,1
"WANG, RU",2016,1
"WANG, RUIBING",2016,1
"WANG, RUIYAN",2017,1
"WANG, SABRINA M",2017,1
"WANG, SALLY",2020,1
"WANG, SHANGYING",2019,1
"WANG, SHANSHAN",2017,1
"WANG, SHANSHAN",2019,1
"WANG, SHAOHUA",2017,1
"WANG, SHIHUI",2019,1
"WANG, SHIWEI",2019,1
"WANG, SHIYUAN",2019,1
"WANG, SHUE",2017,1
"WANG, SHUFANG",2017,1
"WANG, SHUFANG",2019,1
"WANG, SHU-GUANG",2017,1
"WANG, SHUHAO",2016,1
"WANG, SHUO",2017,1
"WANG, SHUO",2019,1
"WANG, SONGWEI",2017,1
"WANG, SONGWEI",2018,2
"WANG, SU",2016,1
"WANG, SU-JING",2020,1
"WANG, TIANWEN",2020,1
"WANG, TIAN-YUN",2019,1
"WANG, WEI",2016,1
"WANG, WEI",2017,3
"WANG, WEI",2018,2
"WANG, WEI",2019,2
"WANG, WEI",2020,1
"WANG, WEIHUA",2016,1
"WANG, WEISHAN",2016,1
"WANG, WEISHAN",2019,1
"WANG, WEIWEI",2017,1
"WANG, WEN",2017,1
"WANG, WEN-FANG",2017,1
"WANG, WENJING",2018,1
"WANG, WENLIANG",2016,1
"WANG, WENQUAN",2020,1
"WANG, WENYA",2018,2
"WANG, WU",2020,1
"WANG, XI",2017,1
"WANG, XIA",2016,2
"WANG, XIA",2018,1
"WANG, XIA",2019,1
"WANG, XIA-NAN",2018,1
"WANG, XIANGFENG",2019,1
"WANG, XIANWEI",2016,1
"WANG, XIAO",2016,1
"WANG, XIAO",2017,1
"WANG, XIAO",2018,2
"WANG, XIAO",2019,4
"WANG, XIAOFEI",2019,1
"WANG, XIAO-HAO",2017,1
"WANG, XIAOHONG",2020,1
"WANG, XIAOLI",2018,1
"WANG, XIAO-LING",2017,1
"WANG, XIAOMENG",2018,1
"WANG, XIAOQIANG",2017,1
"WANG, XIAOQIANG",2018,1
"WANG, XIAOWO",2017,1
"WANG, XIAOWO",2019,1
"WANG, XIAO-YIN",2019,1
"WANG, XING-HUI",2016,1
"WANG, XINLONG",2019,1
"WANG, XIUWEN",2019,1
"WANG, XIXI",2019,1
"WANG, XIXIAN",2018,1
"WANG, XUAN",2019,1
"WANG, XUE-CHEN",2016,1
"WANG, XUEJING",2019,2
"WANG, XUEJUN",2018,1
"WANG, XUN",2019,1
"WANG, XUYA",2016,3
"WANG, Y",2016,1
"WANG, Y",2017,1
"WANG, YAJIE",2018,1
"WANG, YAJUN",2019,1
"WANG, YAJUN",2020,1
"WANG, YAN",2016,2
"WANG, YAN",2017,1
"WANG, YAN",2019,1
"WANG, YANAN",2020,2
"WANG, YANE-SHIH",2017,1
"WANG, YANG",2017,1
"WANG, YANG",2018,2
"WANG, YANG",2019,2
"WANG, YANLI",2017,1
"WANG, YANPENG",2019,1
"WANG, YANYAN",2018,1
"WANG, YANYI",2018,1
"WANG, YAO",2018,1
"WANG, YAO",2020,1
"WANG, YAOHE",2016,1
"WANG, YAQIONG",2018,1
"WANG, YE",2019,1
"WANG, YECHUN",2017,1
"WANG, YEJUN",2018,1
"WANG, YEMIN",2018,1
"WANG, YEN-HSIANG",2016,1
"WANG, YI",2016,2
"WANG, YI",2017,1
"WANG, YI",2018,1
"WANG, YI",2020,1
"WANG, YIDAN",2016,2
"WANG, YIDAN",2017,1
"WANG, YIFEN",2020,1
"WANG, YIHENG",2018,1
"WANG, YING",2016,4
"WANG, YING",2017,4
"WANG, YING",2018,2
"WANG, YING",2019,3
"WANG, YINGXIAO",2018,2
"WANG, YI-PING",2018,1
"WANG, YI-PING",2020,1
"WANG, YI-RAN",2016,1
"WANG, YONG",2016,2
"WANG, YONG",2017,2
"WANG, YONG",2018,1
"WANG, YOUJUN",2017,1
"WANG, YU",2017,1
"WANG, YU",2018,3
"WANG, YU",2019,3
"WANG, YUANYUAN",2016,1
"WANG, YUEQIANG",2018,1
"WANG, YUJIA",2016,1
"WANG, YUJUN",2018,1
"WANG, YULU",2019,1
"WANG, YUN",2016,3
"WANG, YUN",2017,1
"WANG, YUN",2018,1
"WANG, YUNFU",2016,1
"WANG, YUNG-LIN",2019,1
"WANG, YUNPENG",2018,1
"WANG, YUNQIAN",2016,1
"WANG, YUNSHAN",2020,1
"WANG, YUQIN",2018,1
"WANG, YUQING",2018,1
"WANG, YUYAN",2018,1
"WANG, ZEWEI",2019,1
"WANG, ZHANGQIAN",2020,1
"WANG, ZHAO",2020,1
"WANG, ZHAOBAO",2020,1
"WANG, ZHAOXIA",2019,1
"WANG, ZHE",2018,1
"WANG, ZHEN",2017,1
"WANG, ZHENG",2017,1
"WANG, ZHENG",2019,2
"WANG, ZHENGTAO",2018,1
"WANG, ZHICHUN",2016,1
"WANG, ZHIPENG",2016,1
"WANG, ZHI-PING",2016,1
"WANG, ZHIQING",2016,1
"WANG, ZHIWEN",2018,2
"WANG, ZHIWEN",2019,1
"WANG, ZHIWEN",2020,1
"WANG, ZHIYU",2019,2
"WANG, ZHIZHI",2019,1
"WANG, ZHONG",2019,1
"WANG, ZIBAI",2018,1
"WANG, ZI-QIAN",2018,1
"WANG, ZONGLIN",2016,1
"WANGIKAR, PRAMOD P",2018,1
"WANGIKAR, PRAMOD P",2019,1
"WANGIKAR, PRAMOD P",2020,1
"WANKA, FRANZISKA",2018,1
"WANKE, DIERK",2016,1
"WANNIER, TIMOTHY M",2018,1
"WANNIER, TIMOTHY M",2020,1
"WARAHO-ZHMAYEV, D",2017,1
"WARD, CHARLES",2017,1
"WARD, DANIEL",2020,1
"WARD, FRED R",2019,2
"WARD, JOHN M",2018,1
"WARD, JOHN M",2019,1
"WARD, JOY E",2016,1
"WARD, TARSHA",2018,1
"WARD, THOMAS R",2017,2
"WARD, THOMAS R",2019,1
"WARDEN, ANDREW C",2016,1
"WARDMAN, JACOB F",2016,1
"WARDROPE, C",2016,1
"WARFEL, KATHERINE F",2020,1
"WARNER, CHRISTOPHER M",2018,1
"WARNER, CHRISTOPHER M",2019,1
"WARNER, KATRINA M",2019,1
"WARREN, JEREMY A",2017,1
"WARREN, MARTIN J",2016,1
"WARREN, MARTIN J",2018,1
"WARREN, MARTIN J",2019,2
"WARREN, MATTHEW",2019,1
"WARRINER, STUART L",2017,1
"WARWICKER, JIM",2018,1
"WARWICKER, JIM",2019,1
"WARZECHA, H",2016,1
"WARZECHA, HERIBERT",2016,1
"WARZECHA, HERIBERT",2019,1
"WASHINGTON, MECHELLE",2019,1
"WASSON, LAUREN",2018,1
"WATANABE, CHIHO",2020,1
"WATANABE, LEANDRO",2018,1
"WATANABE, SATORU",2016,1
"WATANABE, SATORU",2018,1
"WATKINS, ANDREW M",2018,1
"WATKINS, NORMAN E",2018,1
"WATKINS, THOMAS S",2016,1
"WATSON, CHRIS",2018,1
"WATSON, G S",2016,1
"WATSON, J A",2016,1
"WATSON, JAKE F",2019,1
"WATSON, MATTHEW D",2016,1
"WATSON, ZOE L",2019,1
"WATT, SAMANTHA C",2016,1
"WATTANASUEPSIN, WATSAPON",2019,1
"WATTERS, KYLE E",2019,1
"WATTS, GILES",2017,1
"WATTS, KATHARINE R",2020,1
"WATZL, CARSTEN",2017,1
"WAY, JEFFREY C",2016,2
"WAY, JEFFREY C",2017,2
"WAY, JEFFREY C",2018,1
"WAY, JEFFREY C",2019,4
"WAYMAN, JOSEPH A",2018,1
"WEATHERS, ERENA N",2018,1
"WEAVER, JANELLE",2017,1
"WEBB, ALEXANDER J",2016,2
"WEBB, ALEXANDER J",2020,1
"WEBB, BRIAN",2020,1
"WEBB, JOSEPH P",2017,1
"WEBB, MICHAEL E",2019,2
"WEBER, ANDREAS P M",2018,1
"WEBER, CORNELIA",2020,1
"WEBER, EVAN W",2020,1
"WEBER, JAKOB",2016,1
"WEBER, NORA",2016,1
"WEBER, ROBERT J",2016,1
"WEBER, TILMANN",2016,1
"WEBER, TILMANN",2017,1
"WEBER, TILMANN",2018,1
"WEBER, TILMANN",2020,1
"WEBER, WILFRIED",2016,4
"WEBER, WILFRIED",2017,2
"WEBER, WILFRIED",2018,6
"WEBER, WILFRIED",2019,2
"WEBSTER, MOLLY",2016,1
"WECHSLER, MARISSA E",2019,1
"WECKOWSKA, DAGMARA",2016,1
"WECKWERTH, WOLFRAM",2019,1
"WEDELES, CHRISTOPHER J",2017,1
"WEDELL, N",2019,1
"WEGE, CHRISTINA",2019,1
"WEGNER, SERAPHINE V",2018,2
"WEGNER, SERAPHINE V",2019,3
"WEHINGER, ELKE",2016,1
"WEHLER, PIERRE",2016,1
"WEHLING, ARNE",2019,1
"WEHRS, MAREN",2016,1
"WEHRS, MAREN",2018,1
"WEHRS, MAREN",2019,1
"WEI, AMIE JINGHUA",2019,1
"WEI, CHAOBAO",2018,1
"WEI, CINDY T",2019,1
"WEI, DONG QING",2017,1
"WEI, DONG QING",2019,1
"WEI, DONG QING",2020,2
"WEI, DONG-ZHI",2019,1
"WEI, GONGYUAN",2017,1
"WEI, GONGYUAN",2018,2
"WEI, HUA",2016,1
"WEI, JIANHE",2018,2
"WEI, JINGYI",2018,1
"WEI, KEKE",2019,1
"WEI, LEI",2017,1
"WEI, LEI",2019,1
"WEI, LEYI",2018,1
"WEI, LIANG",2018,1
"WEI, LINNA",2019,1
"WEI, NA",2016,1
"WEI, NA",2018,1
"WEI, NA",2019,1
"WEI, PING",2017,2
"WEI, PING",2018,1
"WEI, QIU-HUI",2019,1
"WEI, QIYAO",2019,1
"WEI, SHAO-PENG",2019,1
"WEI, TING",2018,1
"WEI, TING-YEN",2016,1
"WEI, WEI",2018,1
"WEI, WEI",2019,1
"WEI, WENPING",2019,2
"WEI, XIAO-TONG",2016,1
"WEI, XIN",2020,1
"WEI, XINLEI",2017,1
"WEI, XINLEI",2019,1
"WEI, XUETUAN",2019,1
"WEI, YIN",2018,1
"WEI, YONGJUN",2017,2
"WEI, YONGJUN",2018,1
"WEI, YONGYI",2017,1
"WEI, YU",2018,1
"WEI, YUAN",2018,1
"WEI, YULEI",2016,1
"WEIÃƒÆ’Ã…Â¸E, ANDREA Y",2018,1
"WEIÃƒÆ’Ã…Â¸E, ANDREA Y",2019,1
"WEIDEN, AURORA",2020,1
"WEIDMANN, JOACHIM",2018,1
"WEIDTKAMP-PETERS, STEFANIE",2020,1
"WEIGAND, JULIA E",2016,1
"WEIGHILL, DEBORAH",2018,1
"WEIGLE, AUSTIN T",2018,1
"WEIHMANN, ROBIN",2017,1
"WEINBERG, BENJAMIN H",2016,1
"WEINBERG, BENJAMIN H",2019,1
"WEINBERG, MIRIAM",2020,1
"WEINBERGER, ADINA",2017,1
"WEINER, IDDO",2018,1
"WEINGARTEN-GABBAY, SHIRA",2017,1
"WEINHOLD, MARTIN",2017,1
"WEINSTOCK, MATTHEW T",2018,1
"WEIS, DANIEL",2020,1
"WEISBERG, SCOTT",2019,1
"WEISE, LAURA ISABEL",2018,1
"WEISENBERGER, MITCHELL S",2018,1
"WEISHAUPT, RAMON",2017,1
"WEISS, MARIAN",2020,1
"WEISS, RON",2016,2
"WEISS, RON",2017,2
"WEISS, RON",2018,4
"WEISS, RON",2019,1
"WEISS, RON",2020,1
"WEISS, TAYLOR L",2017,1
"WEISSENBACH, JEAN",2017,1
"WEISSMAN, JONATHAN S",2019,1
"WEISSMAN, KIRA J",2018,1
"WEITS, DAAN A",2019,1
"WELCH, ERIC",2017,1
"WELLER, DAVID",2017,1
"WELLINGTON, HANNAH",2019,1
"WELLS, EMILY",2018,1
"WELLS, EMILY",2019,1
"WELNER, DITTE H",2019,1
"WELSCH, RALF",2018,1
"WEN, BO",2016,1
"WEN, FEI",2018,1
"WEN, HSIN-I",2017,1
"WEN, JIAO",2020,1
"WEN, KE YAN",2017,1
"WEN, LINGLING",2017,1
"WEN, PING",2017,1
"WEN, REX C",2016,1
"WEN, TINGYI",2018,1
"WEN, TINGYI",2019,1
"WEN, ZHIQIANG",2016,1
"WEN, ZHIQIANG",2017,1
"WEN, ZHIYOU",2019,1
"WENDISCH, VOLKER F",2017,1
"WENDISCH, VOLKER F",2019,1
"WENG, HUANJIAO",2017,1
"WENG, HUANJIAO",2018,1
"WENG, J K",2016,1
"WENG, JING-KE",2017,2
"WENG, JING-KE",2018,2
"WENG, JING-KE",2019,2
"WENG, LINDONG",2019,1
"WENG, M Y",2019,1
"WENG, MINGXI",2018,1
"WENINGER, ASTRID",2017,1
"WENINGER, ASTRID",2018,1
"WENK, MARKUS R",2016,1
"WENK, SEBASTIAN",2018,1
"WENK, SEBASTIAN",2019,1
"WENNER, NICOLAS",2019,1
"WENZEL, LISA",2020,1
"WENZEL, SILKE C",2017,1
"WENZEL, SILKE C",2018,1
"WERLANG, C",2017,1
"WERNER, ALLISON Z",2020,1
"WERNER, STEFAN",2019,1
"WESKAMP, MAREEN",2017,1
"WESSEL, GARY",2019,1
"WEST, ALAN C",2016,1
"WEST, ANTHONY",2017,1
"WEST, ANTHONY",2020,1
"WEST, KIP A",2019,1
"WEST, RACHEL",2019,1
"WESTBROOK, ADAM W",2017,1
"WESTBROOK, ADAM W",2018,1
"WESTBROOK, ALEXANDRA M",2016,1
"WESTBROOK, ALEXANDRA M",2017,1
"WESTBROOK, ALEXANDRA M",2018,3
"WESTCOTT, ZAYD C",2018,1
"WESTERLAKEN, ILJA",2016,1
"WESTMANN, CAUA ANTUNES",2017,1
"WESTMANN, CAUA ANTUNES",2018,3
"WESTPHAL, ADRIE H",2016,1
"WESTRICH, LISA-DESIREE",2018,1
"WESTRICH, LUCIA",2017,1
"WETTMARSHAUSEN, JENNIFER",2018,1
"WEUSTER-BOTZ, DIRK",2016,1
"WEUSTHUIS, RUUD A",2019,1
"WEYANT, KEVIN B",2018,1
"WEYERS, BRENT",2017,1
"WEYLER, CHRISTIAN",2017,1
"WEYMAN, PHILIP D",2017,1
"WHALEN, HEIDI",2018,1
"WHEELDON, IAN",2016,3
"WHEELDON, IAN",2017,3
"WHEELDON, IAN",2018,2
"WHEELDON, IAN",2019,2
"WHEELDON, IAN",2020,2
"WHEELER, AARON R",2020,1
"WHEELER, KEITH",2016,1
"WHITAKER, CHARLES",2019,1
"WHITAKER, WESTON R",2016,1
"WHITE, DERRICK",2016,1
"WHITE, GLENN J",2017,1
"WHITE, MICHAEL A",2019,1
"WHITE-COOPER, HELEN",2016,1
"WHITEHEAD, ELLIS",2018,1
"WHITEHEAD, TIMOTHY A",2016,1
"WHITEHEAD, TIMOTHY A",2020,1
"WHITFIELD, DENNIS M",2016,1
"WHITFIELD, JASON",2020,1
"WHITFILL, TRAVIS",2019,1
"WHITFILL, TRAVIS",2020,1
"WHITFORD, CHRISTOPHER M",2018,2
"WHITMAN, WILLIAM B",2016,1
"WHITNEY, SPENCER",2019,1
"WICHMANN, GALE",2016,1
"WICK, SCOTT T",2016,1
"WICK, SCOTT T",2019,1
"WICKSON, FERN",2016,1
"WICKY, BASILE I M",2019,1
"WIDER, MANON",2020,1
"WIDERA, PAWEÃƒâ€¦Ã¢â‚¬Å¡",2020,1
"WIDMER, JULIAN",2018,1
"WIDNER, FLORIAN J",2019,1
"WIECHERT, WOLFGANG",2017,2
"WIEDEN, HANS-JOACHIM",2016,1
"WIEDEN, HANS-JOACHIM",2017,1
"WIEDEN, HANS-JOACHIM",2018,2
"WIEDMAN, GREGORY R",2018,1
"WIEDORN, MAX O",2019,1
"WIEGAND, DANIEL J",2018,1
"WIEGAND, DANIEL J",2019,1
"WIEGEL, JULIA",2016,1
"WIEMANN, PHILIPP",2016,1
"WIEMANN, PHILIPP",2017,1
"WIENAND, ISABELLE",2016,1
"WIENECKE, SARAH",2018,1
"WIENS, MATTHIAS",2019,1
"WIERCKX, NICK",2019,3
"WIERCKX, NICK",2020,1
"WIESMANN, VEIT",2017,1
"WIGDOROVITZ, ANDRES",2017,1
"WIGGLESWORTH, MARK",2018,2
"WIGHTKIN, WILL",2019,1
"WIJETHUNGE, BOYAGANE D I K",2019,1
"WIJFFELS, RENE H",2018,1
"WIJNANDS, SJORS P W",2017,1
"WIKTOR, JAKUB",2016,1
"WILBANKS, REBECCA",2017,1
"WILD, DAVID L",2018,1
"WILDE, A",2018,1
"WILDE, FABIAN",2019,1
"WILDSMITH, GEMMA C",2019,1
"WILKE, CLAUS O",2018,1
"WILKEN, MATTHEW S",2019,1
"WILKES, JONATHAN",2016,1
"WILKINS, KYM E",2018,1
"WILKINS, LAURA E",2018,1
"WILKINSON, DAVID P",2018,1
"WILKINSON, HANNAH",2019,1
"WILKINSON, MARK D",2019,1
"WILKINSON, NATHAN",2018,1
"WILL, SEBASTIAN",2016,1
"WILL, W RYAN",2019,1
"WILLARD, VINCENT P",2017,1
"WILLEM, JUAN",2017,1
"WILLEY, PATRICK T",2018,1
"WILLEY, PATRICK T",2019,1
"WILLIAM, TIMOTHY",2017,1
"WILLIAMS, ALAN",2016,1
"WILLIAMS, ALAN R",2017,2
"WILLIAMS, ASHER",2017,1
"WILLIAMS, ERIK F",2018,1
"WILLIAMS, GAVIN J",2017,1
"WILLIAMS, GAVIN J",2018,1
"WILLIAMS, GAVIN J",2019,2
"WILLIAMS, LAYNE C",2020,1
"WILLIAMS, NEIL A",2018,1
"WILLIAMS, REID E",2016,1
"WILLIAMS, RYAN",2019,1
"WILLIAMS, THOMAS C",2017,1
"WILLIAMS, THOMAS C",2018,2
"WILLIAMS, THOMAS C",2019,1
"WILLIAMSON-BENAVIDES, BRUCE",2019,1
"WILLMUND, FELIX",2018,1
"WILLSON, BENJAMIN J",2017,1
"WILLSON, BENJAMIN J",2019,1
"WILNER, SAMANTHA E",2016,1
"WILSON, BRANDON D",2019,1
"WILSON, COREY J",2019,1
"WILSON, ERIN H",2018,1
"WILSON, IAN D",2017,1
"WILSON, JOSHUA D",2018,1
"WILSON, MANDY L",2016,1
"WILSON, MAXWELL Z",2018,1
"WILSON, MICHAEL T",2016,1
"WILSON, NICK",2019,1
"WILTBANK, LISA B",2018,1
"WILTON, EMILY E",2018,1
"WILTSCHI, BIRGIT",2018,2
"WILTSCHI, BIRGIT",2019,1
"WILTSCHI, BIRGIT",2020,1
"WIN, MAUNG NYAN",2016,1
"WIN, NWET NWET",2019,1
"WIND, SHALOM J",2019,1
"WINDRAM, OLIVER P F",2017,1
"WINDRAM, OLIVER P F",2019,1
"WINGERT, SABINE",2017,1
"WINIGER, CHRISTIAN B",2016,2
"WINKLE, JAMES J",2017,1
"WINKLER, CHRISTOPH K",2019,1
"WINKLER, JAMES D",2016,3
"WINKLER, JAMES D",2017,1
"WINKLER, JAMES D",2018,1
"WINKLER, MARGIT",2018,1
"WINKLER, MARGIT",2019,1
"WINN, MICHAEL",2018,1
"WINN, PETER JAMES",2018,1
"WINNACKER, MALTE",2017,1
"WINNE, JOHAN",2019,1
"WINSSINGER, NICOLAS",2018,1
"WINSTON, JORDAN",2018,1
"WINTER, GAL",2016,1
"WINTER, JACKSON",2018,1
